faceshifter__231_663	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\231_663.mp4
faceshifter__232_248	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\232_248.mp4
faceshifter__233_995	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\233_995.mp4
faceshifter__234_187	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\234_187.mp4
faceshifter__236_237	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\236_237.mp4
faceshifter__238_282	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\238_282.mp4
faceshifter__239_218	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\239_218.mp4
faceshifter__240_290	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\240_290.mp4
faceshifter__241_210	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\241_210.mp4
faceshifter__242_182	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\242_182.mp4
faceshifter__243_156	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\243_156.mp4
faceshifter__245_157	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\245_157.mp4
faceshifter__246_258	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\246_258.mp4
faceshifter__248_232	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\248_232.mp4
faceshifter__249_280	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\249_280.mp4
faceshifter__250_461	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\250_461.mp4
faceshifter__251_375	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\251_375.mp4
faceshifter__252_266	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\252_266.mp4
faceshifter__253_183	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\253_183.mp4
faceshifter__255_214	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\255_214.mp4
faceshifter__257_420	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\257_420.mp4
faceshifter__258_246	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\258_246.mp4
faceshifter__262_301	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\262_301.mp4
faceshifter__263_284	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\263_284.mp4
faceshifter__264_271	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\264_271.mp4
faceshifter__266_252	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\266_252.mp4
faceshifter__267_286	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\267_286.mp4
faceshifter__268_269	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\268_269.mp4
faceshifter__269_268	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\269_268.mp4
faceshifter__270_297	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\270_297.mp4
faceshifter__271_264	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\271_264.mp4
faceshifter__272_396	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\272_396.mp4
faceshifter__273_807	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\273_807.mp4
faceshifter__274_412	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\274_412.mp4
faceshifter__276_185	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\276_185.mp4
faceshifter__278_306	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\278_306.mp4
faceshifter__279_298	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\279_298.mp4
faceshifter__282_238	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\282_238.mp4
faceshifter__283_313	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\283_313.mp4
faceshifter__284_263	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\284_263.mp4
faceshifter__285_136	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\285_136.mp4
faceshifter__286_267	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\286_267.mp4
faceshifter__287_426	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\287_426.mp4
faceshifter__288_321	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\288_321.mp4
faceshifter__290_240	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\290_240.mp4
faceshifter__291_874	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\291_874.mp4
faceshifter__293_296	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\293_296.mp4
faceshifter__295_099	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\295_099.mp4
faceshifter__297_270	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\297_270.mp4
faceshifter__300_304	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\300_304.mp4
faceshifter__301_262	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\301_262.mp4
faceshifter__302_323	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\302_323.mp4
faceshifter__303_309	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\303_309.mp4
faceshifter__304_300	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\304_300.mp4
faceshifter__305_513	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\305_513.mp4
faceshifter__306_278	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\306_278.mp4
faceshifter__308_388	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\308_388.mp4
faceshifter__311_387	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\311_387.mp4
faceshifter__313_283	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\313_283.mp4
faceshifter__315_322	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\315_322.mp4
faceshifter__316_369	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\316_369.mp4
faceshifter__317_359	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\317_359.mp4
faceshifter__320_328	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\320_328.mp4
faceshifter__322_315	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\322_315.mp4
faceshifter__323_302	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\323_302.mp4
faceshifter__324_356	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\324_356.mp4
faceshifter__325_492	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\325_492.mp4
faceshifter__326_501	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\326_501.mp4
faceshifter__329_327	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\329_327.mp4
faceshifter__330_162	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\330_162.mp4
faceshifter__331_260	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\331_260.mp4
faceshifter__333_377	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\333_377.mp4
faceshifter__334_318	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\334_318.mp4
faceshifter__335_277	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\335_277.mp4
faceshifter__336_338	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\336_338.mp4
faceshifter__337_522	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\337_522.mp4
faceshifter__338_336	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\338_336.mp4
faceshifter__339_392	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\339_392.mp4
faceshifter__340_341	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\340_341.mp4
faceshifter__341_340	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\341_340.mp4
faceshifter__342_416	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\342_416.mp4
faceshifter__343_363	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\343_363.mp4
faceshifter__344_020	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\344_020.mp4
faceshifter__345_259	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\345_259.mp4
faceshifter__347_314	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\347_314.mp4
faceshifter__348_202	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\348_202.mp4
faceshifter__349_350	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\349_350.mp4
faceshifter__350_349	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\350_349.mp4
faceshifter__352_319	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\352_319.mp4
faceshifter__353_383	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\353_383.mp4
faceshifter__354_362	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\354_362.mp4
faceshifter__356_324	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\356_324.mp4
faceshifter__357_432	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\357_432.mp4
faceshifter__358_380	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\358_380.mp4
faceshifter__359_317	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\359_317.mp4
faceshifter__360_437	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\360_437.mp4
faceshifter__362_354	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\362_354.mp4
faceshifter__364_440	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\364_440.mp4
faceshifter__366_473	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\366_473.mp4
faceshifter__367_371	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\367_371.mp4
faceshifter__368_378	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\368_378.mp4
faceshifter__369_316	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\369_316.mp4
faceshifter__372_413	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\372_413.mp4
faceshifter__373_394	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\373_394.mp4
faceshifter__374_407	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\374_407.mp4
faceshifter__375_251	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\375_251.mp4
faceshifter__376_381	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\376_381.mp4
faceshifter__378_368	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\378_368.mp4
faceshifter__379_158	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\379_158.mp4
faceshifter__380_358	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\380_358.mp4
faceshifter__381_376	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\381_376.mp4
faceshifter__383_353	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\383_353.mp4
faceshifter__384_932	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\384_932.mp4
faceshifter__385_414	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\385_414.mp4
faceshifter__386_154	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\386_154.mp4
faceshifter__387_311	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\387_311.mp4
faceshifter__388_308	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\388_308.mp4
faceshifter__389_480	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\389_480.mp4
faceshifter__390_709	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\390_709.mp4
faceshifter__391_406	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\391_406.mp4
faceshifter__392_339	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\392_339.mp4
faceshifter__393_405	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\393_405.mp4
faceshifter__394_373	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\394_373.mp4
faceshifter__395_401	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\395_401.mp4
faceshifter__396_272	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\396_272.mp4
faceshifter__397_602	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\397_602.mp4
faceshifter__398_457	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\398_457.mp4
faceshifter__399_488	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\399_488.mp4
faceshifter__400_476	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\400_476.mp4
faceshifter__401_395	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\401_395.mp4
faceshifter__402_453	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\402_453.mp4
faceshifter__403_497	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\403_497.mp4
faceshifter__404_429	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\404_429.mp4
faceshifter__405_393	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\405_393.mp4
faceshifter__406_391	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\406_391.mp4
faceshifter__407_374	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\407_374.mp4
faceshifter__409_382	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\409_382.mp4
faceshifter__410_411	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\410_411.mp4
faceshifter__412_274	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\412_274.mp4
faceshifter__413_372	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\413_372.mp4
faceshifter__414_385	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\414_385.mp4
faceshifter__415_484	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\415_484.mp4
faceshifter__416_342	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\416_342.mp4
faceshifter__417_496	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\417_496.mp4
faceshifter__418_507	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\418_507.mp4
faceshifter__419_824	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\419_824.mp4
faceshifter__420_257	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\420_257.mp4
faceshifter__421_423	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\421_423.mp4
faceshifter__422_695	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\422_695.mp4
faceshifter__423_421	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\423_421.mp4
faceshifter__424_408	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\424_408.mp4
faceshifter__426_287	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\426_287.mp4
faceshifter__427_637	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\427_637.mp4
faceshifter__428_466	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\428_466.mp4
faceshifter__430_459	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\430_459.mp4
faceshifter__431_447	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\431_447.mp4
faceshifter__433_498	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\433_498.mp4
faceshifter__434_438	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\434_438.mp4
faceshifter__435_456	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\435_456.mp4
faceshifter__437_360	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\437_360.mp4
faceshifter__438_434	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\438_434.mp4
faceshifter__440_364	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\440_364.mp4
faceshifter__441_439	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\441_439.mp4
faceshifter__442_195	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\442_195.mp4
faceshifter__443_514	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\443_514.mp4
faceshifter__444_655	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\444_655.mp4
faceshifter__446_667	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\446_667.mp4
faceshifter__447_431	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\447_431.mp4
faceshifter__448_361	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\448_361.mp4
faceshifter__449_451	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\449_451.mp4
faceshifter__450_533	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\450_533.mp4
faceshifter__452_550	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\452_550.mp4
faceshifter__453_402	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\453_402.mp4
faceshifter__454_527	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\454_527.mp4
faceshifter__455_471	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\455_471.mp4
faceshifter__456_435	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\456_435.mp4
faceshifter__457_398	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\457_398.mp4
faceshifter__458_722	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\458_722.mp4
faceshifter__459_430	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\459_430.mp4
faceshifter__460_678	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\460_678.mp4
faceshifter__461_250	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\461_250.mp4
faceshifter__463_464	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\463_464.mp4
faceshifter__464_463	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\464_463.mp4
faceshifter__465_482	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\465_482.mp4
faceshifter__466_428	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\466_428.mp4
faceshifter__467_462	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\467_462.mp4
faceshifter__468_470	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\468_470.mp4
faceshifter__469_481	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\469_481.mp4
faceshifter__470_468	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\470_468.mp4
faceshifter__471_455	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\471_455.mp4
faceshifter__472_511	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\472_511.mp4
faceshifter__473_366	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\473_366.mp4
faceshifter__474_281	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\474_281.mp4
faceshifter__475_265	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\475_265.mp4
faceshifter__476_400	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\476_400.mp4
faceshifter__477_487	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\477_487.mp4
faceshifter__478_506	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\478_506.mp4
faceshifter__480_389	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\480_389.mp4
faceshifter__481_469	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\481_469.mp4
faceshifter__482_465	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\482_465.mp4
faceshifter__483_370	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\483_370.mp4
faceshifter__484_415	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\484_415.mp4
faceshifter__485_425	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\485_425.mp4
faceshifter__487_477	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\487_477.mp4
faceshifter__488_399	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\488_399.mp4
faceshifter__489_022	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\489_022.mp4
faceshifter__490_534	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\490_534.mp4
faceshifter__491_226	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\491_226.mp4
faceshifter__492_325	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\492_325.mp4
faceshifter__495_512	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\495_512.mp4
faceshifter__496_417	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\496_417.mp4
faceshifter__497_403	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\497_403.mp4
faceshifter__498_433	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\498_433.mp4
faceshifter__500_592	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\500_592.mp4
faceshifter__501_326	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\501_326.mp4
faceshifter__502_504	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\502_504.mp4
faceshifter__503_756	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\503_756.mp4
faceshifter__504_502	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\504_502.mp4
faceshifter__505_600	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\505_600.mp4
faceshifter__506_478	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\506_478.mp4
faceshifter__507_418	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\507_418.mp4
faceshifter__508_831	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\508_831.mp4
faceshifter__509_525	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\509_525.mp4
faceshifter__510_528	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\510_528.mp4
faceshifter__511_472	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\511_472.mp4
faceshifter__512_495	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\512_495.mp4
faceshifter__514_443	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\514_443.mp4
faceshifter__515_519	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\515_519.mp4
faceshifter__516_555	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\516_555.mp4
faceshifter__517_521	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\517_521.mp4
faceshifter__518_131	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\518_131.mp4
faceshifter__519_515	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\519_515.mp4
faceshifter__520_542	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\520_542.mp4
faceshifter__523_541	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\523_541.mp4
faceshifter__524_580	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\524_580.mp4
faceshifter__525_509	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\525_509.mp4
faceshifter__530_594	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\530_594.mp4
faceshifter__531_549	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\531_549.mp4
faceshifter__532_544	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\532_544.mp4
faceshifter__533_450	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\533_450.mp4
faceshifter__535_587	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\535_587.mp4
faceshifter__536_540	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\536_540.mp4
faceshifter__537_563	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\537_563.mp4
faceshifter__538_493	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\538_493.mp4
faceshifter__539_499	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\539_499.mp4
faceshifter__540_536	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\540_536.mp4
faceshifter__541_523	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\541_523.mp4
faceshifter__544_532	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\544_532.mp4
faceshifter__545_553	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\545_553.mp4
faceshifter__546_621	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\546_621.mp4
faceshifter__547_574	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\547_574.mp4
faceshifter__550_452	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\550_452.mp4
faceshifter__551_631	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\551_631.mp4
faceshifter__552_851	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\552_851.mp4
faceshifter__553_545	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\553_545.mp4
faceshifter__555_516	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\555_516.mp4
faceshifter__556_588	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\556_588.mp4
faceshifter__557_560	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\557_560.mp4
faceshifter__558_583	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\558_583.mp4
faceshifter__560_557	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\560_557.mp4
faceshifter__561_998	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\561_998.mp4
faceshifter__562_626	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\562_626.mp4
faceshifter__563_537	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\563_537.mp4
faceshifter__564_971	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\564_971.mp4
faceshifter__565_589	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\565_589.mp4
faceshifter__566_617	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\566_617.mp4
faceshifter__567_606	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\567_606.mp4
faceshifter__568_628	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\568_628.mp4
faceshifter__569_921	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\569_921.mp4
faceshifter__571_746	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\571_746.mp4
faceshifter__572_554	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\572_554.mp4
faceshifter__573_757	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\573_757.mp4
faceshifter__574_547	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\574_547.mp4
faceshifter__575_603	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\575_603.mp4
faceshifter__576_155	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\576_155.mp4
faceshifter__577_593	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\577_593.mp4
faceshifter__579_701	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\579_701.mp4
faceshifter__580_524	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\580_524.mp4
faceshifter__581_697	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\581_697.mp4
faceshifter__582_172	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\582_172.mp4
faceshifter__585_599	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\585_599.mp4
faceshifter__586_223	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\586_223.mp4
faceshifter__587_535	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\587_535.mp4
faceshifter__588_556	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\588_556.mp4
faceshifter__591_605	C:\Users\admin\Documents\te\datasets\ffpp\FaceShifter\591_605.mp4
