video_id,frames_path,label,split
faceswap__092_098,faces_ffpp/faceswap__092_098.npz,1,train
faceswap__093_121,faces_ffpp/faceswap__093_121.npz,1,train
faceswap__094_111,faces_ffpp/faceswap__094_111.npz,1,train
faceswap__095_053,faces_ffpp/faceswap__095_053.npz,1,train
faceswap__097_033,faces_ffpp/faceswap__097_033.npz,1,train
faceswap__098_092,faces_ffpp/faceswap__098_092.npz,1,train
faceswap__099_295,faces_ffpp/faceswap__099_295.npz,1,train
faceswap__100_077,faces_ffpp/faceswap__100_077.npz,1,train
faceswap__102_114,faces_ffpp/faceswap__102_114.npz,1,train
faceswap__103_082,faces_ffpp/faceswap__103_082.npz,1,train
faceswap__104_126,faces_ffpp/faceswap__104_126.npz,1,train
faceswap__105_180,faces_ffpp/faceswap__105_180.npz,1,train
faceswap__106_198,faces_ffpp/faceswap__106_198.npz,1,train
faceswap__108_052,faces_ffpp/faceswap__108_052.npz,1,train
faceswap__109_107,faces_ffpp/faceswap__109_107.npz,1,train
faceswap__111_094,faces_ffpp/faceswap__111_094.npz,1,train
faceswap__112_892,faces_ffpp/faceswap__112_892.npz,1,train
faceswap__113_983,faces_ffpp/faceswap__113_983.npz,1,train
faceswap__114_102,faces_ffpp/faceswap__114_102.npz,1,train
faceswap__115_939,faces_ffpp/faceswap__115_939.npz,1,train
faceswap__116_091,faces_ffpp/faceswap__116_091.npz,1,train
faceswap__117_217,faces_ffpp/faceswap__117_217.npz,1,train
faceswap__118_120,faces_ffpp/faceswap__118_120.npz,1,train
faceswap__119_123,faces_ffpp/faceswap__119_123.npz,1,train
faceswap__121_093,faces_ffpp/faceswap__121_093.npz,1,train
faceswap__122_144,faces_ffpp/faceswap__122_144.npz,1,train
faceswap__123_119,faces_ffpp/faceswap__123_119.npz,1,train
faceswap__124_085,faces_ffpp/faceswap__124_085.npz,1,train
faceswap__125_038,faces_ffpp/faceswap__125_038.npz,1,train
faceswap__126_104,faces_ffpp/faceswap__126_104.npz,1,train
faceswap__127_129,faces_ffpp/faceswap__127_129.npz,1,train
faceswap__128_896,faces_ffpp/faceswap__128_896.npz,1,train
faceswap__129_127,faces_ffpp/faceswap__129_127.npz,1,train
faceswap__130_139,faces_ffpp/faceswap__130_139.npz,1,train
faceswap__131_518,faces_ffpp/faceswap__131_518.npz,1,train
faceswap__132_007,faces_ffpp/faceswap__132_007.npz,1,train
faceswap__133_148,faces_ffpp/faceswap__133_148.npz,1,train
faceswap__134_192,faces_ffpp/faceswap__134_192.npz,1,train
faceswap__135_880,faces_ffpp/faceswap__135_880.npz,1,train
faceswap__138_142,faces_ffpp/faceswap__138_142.npz,1,train
faceswap__140_143,faces_ffpp/faceswap__140_143.npz,1,train
faceswap__141_161,faces_ffpp/faceswap__141_161.npz,1,train
faceswap__142_138,faces_ffpp/faceswap__142_138.npz,1,train
faceswap__143_140,faces_ffpp/faceswap__143_140.npz,1,train
faceswap__144_122,faces_ffpp/faceswap__144_122.npz,1,train
faceswap__145_299,faces_ffpp/faceswap__145_299.npz,1,train
faceswap__146_256,faces_ffpp/faceswap__146_256.npz,1,train
faceswap__147_055,faces_ffpp/faceswap__147_055.npz,1,train
faceswap__148_133,faces_ffpp/faceswap__148_133.npz,1,train
faceswap__149_152,faces_ffpp/faceswap__149_152.npz,1,train
faceswap__150_153,faces_ffpp/faceswap__150_153.npz,1,train
faceswap__151_225,faces_ffpp/faceswap__151_225.npz,1,train
faceswap__152_149,faces_ffpp/faceswap__152_149.npz,1,train
faceswap__153_150,faces_ffpp/faceswap__153_150.npz,1,train
faceswap__154_386,faces_ffpp/faceswap__154_386.npz,1,train
faceswap__155_576,faces_ffpp/faceswap__155_576.npz,1,train
faceswap__156_243,faces_ffpp/faceswap__156_243.npz,1,train
faceswap__157_245,faces_ffpp/faceswap__157_245.npz,1,train
faceswap__159_175,faces_ffpp/faceswap__159_175.npz,1,train
faceswap__160_928,faces_ffpp/faceswap__160_928.npz,1,train
faceswap__161_141,faces_ffpp/faceswap__161_141.npz,1,train
faceswap__162_330,faces_ffpp/faceswap__162_330.npz,1,train
faceswap__163_031,faces_ffpp/faceswap__163_031.npz,1,train
faceswap__164_216,faces_ffpp/faceswap__164_216.npz,1,train
faceswap__165_137,faces_ffpp/faceswap__165_137.npz,1,train
faceswap__166_167,faces_ffpp/faceswap__166_167.npz,1,train
faceswap__167_166,faces_ffpp/faceswap__167_166.npz,1,train
faceswap__169_227,faces_ffpp/faceswap__169_227.npz,1,train
faceswap__170_186,faces_ffpp/faceswap__170_186.npz,1,train
faceswap__171_173,faces_ffpp/faceswap__171_173.npz,1,train
faceswap__172_582,faces_ffpp/faceswap__172_582.npz,1,train
faceswap__173_171,faces_ffpp/faceswap__173_171.npz,1,train
faceswap__175_159,faces_ffpp/faceswap__175_159.npz,1,train
faceswap__176_190,faces_ffpp/faceswap__176_190.npz,1,train
faceswap__177_211,faces_ffpp/faceswap__177_211.npz,1,train
faceswap__178_598,faces_ffpp/faceswap__178_598.npz,1,train
faceswap__179_212,faces_ffpp/faceswap__179_212.npz,1,train
faceswap__180_105,faces_ffpp/faceswap__180_105.npz,1,train
faceswap__181_199,faces_ffpp/faceswap__181_199.npz,1,train
faceswap__182_242,faces_ffpp/faceswap__182_242.npz,1,train
faceswap__183_253,faces_ffpp/faceswap__183_253.npz,1,train
faceswap__185_276,faces_ffpp/faceswap__185_276.npz,1,train
faceswap__186_170,faces_ffpp/faceswap__186_170.npz,1,train
faceswap__187_234,faces_ffpp/faceswap__187_234.npz,1,train
faceswap__188_191,faces_ffpp/faceswap__188_191.npz,1,train
faceswap__189_200,faces_ffpp/faceswap__189_200.npz,1,train
faceswap__190_176,faces_ffpp/faceswap__190_176.npz,1,train
faceswap__191_188,faces_ffpp/faceswap__191_188.npz,1,train
faceswap__192_134,faces_ffpp/faceswap__192_134.npz,1,train
faceswap__193_030,faces_ffpp/faceswap__193_030.npz,1,train
faceswap__194_235,faces_ffpp/faceswap__194_235.npz,1,train
faceswap__195_442,faces_ffpp/faceswap__195_442.npz,1,train
faceswap__196_310,faces_ffpp/faceswap__196_310.npz,1,train
faceswap__197_224,faces_ffpp/faceswap__197_224.npz,1,train
faceswap__200_189,faces_ffpp/faceswap__200_189.npz,1,train
faceswap__201_203,faces_ffpp/faceswap__201_203.npz,1,train
faceswap__202_348,faces_ffpp/faceswap__202_348.npz,1,train
faceswap__203_201,faces_ffpp/faceswap__203_201.npz,1,train
faceswap__204_230,faces_ffpp/faceswap__204_230.npz,1,train
faceswap__205_184,faces_ffpp/faceswap__205_184.npz,1,train
faceswap__206_221,faces_ffpp/faceswap__206_221.npz,1,train
faceswap__207_908,faces_ffpp/faceswap__207_908.npz,1,train
faceswap__211_177,faces_ffpp/faceswap__211_177.npz,1,train
faceswap__212_179,faces_ffpp/faceswap__212_179.npz,1,train
faceswap__214_255,faces_ffpp/faceswap__214_255.npz,1,train
faceswap__216_164,faces_ffpp/faceswap__216_164.npz,1,train
faceswap__217_117,faces_ffpp/faceswap__217_117.npz,1,train
faceswap__219_220,faces_ffpp/faceswap__219_220.npz,1,train
faceswap__220_219,faces_ffpp/faceswap__220_219.npz,1,train
faceswap__222_168,faces_ffpp/faceswap__222_168.npz,1,train
faceswap__223_586,faces_ffpp/faceswap__223_586.npz,1,train
faceswap__224_197,faces_ffpp/faceswap__224_197.npz,1,train
faceswap__225_151,faces_ffpp/faceswap__225_151.npz,1,train
faceswap__226_491,faces_ffpp/faceswap__226_491.npz,1,train
faceswap__227_169,faces_ffpp/faceswap__227_169.npz,1,train
faceswap__228_289,faces_ffpp/faceswap__228_289.npz,1,train
faceswap__229_247,faces_ffpp/faceswap__229_247.npz,1,train
faceswap__230_204,faces_ffpp/faceswap__230_204.npz,1,train
faceswap__231_663,faces_ffpp/faceswap__231_663.npz,1,train
faceswap__232_248,faces_ffpp/faceswap__232_248.npz,1,train
faceswap__233_995,faces_ffpp/faceswap__233_995.npz,1,train
faceswap__234_187,faces_ffpp/faceswap__234_187.npz,1,train
faceswap__236_237,faces_ffpp/faceswap__236_237.npz,1,train
faceswap__238_282,faces_ffpp/faceswap__238_282.npz,1,train
faceswap__239_218,faces_ffpp/faceswap__239_218.npz,1,train
faceswap__240_290,faces_ffpp/faceswap__240_290.npz,1,train
faceswap__241_210,faces_ffpp/faceswap__241_210.npz,1,train
faceswap__242_182,faces_ffpp/faceswap__242_182.npz,1,train
faceswap__243_156,faces_ffpp/faceswap__243_156.npz,1,train
faceswap__245_157,faces_ffpp/faceswap__245_157.npz,1,train
faceswap__246_258,faces_ffpp/faceswap__246_258.npz,1,train
faceswap__248_232,faces_ffpp/faceswap__248_232.npz,1,train
faceswap__249_280,faces_ffpp/faceswap__249_280.npz,1,train
faceswap__250_461,faces_ffpp/faceswap__250_461.npz,1,train
faceswap__251_375,faces_ffpp/faceswap__251_375.npz,1,train
faceswap__252_266,faces_ffpp/faceswap__252_266.npz,1,train
faceswap__253_183,faces_ffpp/faceswap__253_183.npz,1,train
faceswap__255_214,faces_ffpp/faceswap__255_214.npz,1,train
faceswap__257_420,faces_ffpp/faceswap__257_420.npz,1,train
faceswap__258_246,faces_ffpp/faceswap__258_246.npz,1,train
faceswap__262_301,faces_ffpp/faceswap__262_301.npz,1,train
faceswap__263_284,faces_ffpp/faceswap__263_284.npz,1,train
faceswap__264_271,faces_ffpp/faceswap__264_271.npz,1,train
faceswap__266_252,faces_ffpp/faceswap__266_252.npz,1,train
faceswap__267_286,faces_ffpp/faceswap__267_286.npz,1,train
faceswap__268_269,faces_ffpp/faceswap__268_269.npz,1,train
faceswap__269_268,faces_ffpp/faceswap__269_268.npz,1,train
faceswap__270_297,faces_ffpp/faceswap__270_297.npz,1,train
faceswap__271_264,faces_ffpp/faceswap__271_264.npz,1,train
faceswap__272_396,faces_ffpp/faceswap__272_396.npz,1,train
faceswap__273_807,faces_ffpp/faceswap__273_807.npz,1,train
faceswap__274_412,faces_ffpp/faceswap__274_412.npz,1,train
faceswap__276_185,faces_ffpp/faceswap__276_185.npz,1,train
faceswap__278_306,faces_ffpp/faceswap__278_306.npz,1,train
faceswap__279_298,faces_ffpp/faceswap__279_298.npz,1,train
faceswap__282_238,faces_ffpp/faceswap__282_238.npz,1,train
faceswap__283_313,faces_ffpp/faceswap__283_313.npz,1,train
faceswap__284_263,faces_ffpp/faceswap__284_263.npz,1,train
faceswap__285_136,faces_ffpp/faceswap__285_136.npz,1,train
faceswap__286_267,faces_ffpp/faceswap__286_267.npz,1,train
faceswap__287_426,faces_ffpp/faceswap__287_426.npz,1,train
faceswap__288_321,faces_ffpp/faceswap__288_321.npz,1,train
faceswap__290_240,faces_ffpp/faceswap__290_240.npz,1,train
faceswap__291_874,faces_ffpp/faceswap__291_874.npz,1,train
faceswap__293_296,faces_ffpp/faceswap__293_296.npz,1,train
faceswap__295_099,faces_ffpp/faceswap__295_099.npz,1,train
faceswap__297_270,faces_ffpp/faceswap__297_270.npz,1,train
faceswap__300_304,faces_ffpp/faceswap__300_304.npz,1,train
faceswap__301_262,faces_ffpp/faceswap__301_262.npz,1,train
faceswap__302_323,faces_ffpp/faceswap__302_323.npz,1,train
faceswap__303_309,faces_ffpp/faceswap__303_309.npz,1,train
faceswap__304_300,faces_ffpp/faceswap__304_300.npz,1,train
faceswap__305_513,faces_ffpp/faceswap__305_513.npz,1,train
faceswap__306_278,faces_ffpp/faceswap__306_278.npz,1,train
faceswap__308_388,faces_ffpp/faceswap__308_388.npz,1,train
faceswap__311_387,faces_ffpp/faceswap__311_387.npz,1,train
faceswap__313_283,faces_ffpp/faceswap__313_283.npz,1,train
faceswap__315_322,faces_ffpp/faceswap__315_322.npz,1,train
faceswap__316_369,faces_ffpp/faceswap__316_369.npz,1,train
faceswap__317_359,faces_ffpp/faceswap__317_359.npz,1,train
faceswap__320_328,faces_ffpp/faceswap__320_328.npz,1,train
faceswap__322_315,faces_ffpp/faceswap__322_315.npz,1,train
faceswap__323_302,faces_ffpp/faceswap__323_302.npz,1,train
faceswap__324_356,faces_ffpp/faceswap__324_356.npz,1,train
faceswap__325_492,faces_ffpp/faceswap__325_492.npz,1,train
faceswap__326_501,faces_ffpp/faceswap__326_501.npz,1,train
faceswap__329_327,faces_ffpp/faceswap__329_327.npz,1,train
faceswap__330_162,faces_ffpp/faceswap__330_162.npz,1,train
faceswap__331_260,faces_ffpp/faceswap__331_260.npz,1,train
faceswap__333_377,faces_ffpp/faceswap__333_377.npz,1,train
faceswap__334_318,faces_ffpp/faceswap__334_318.npz,1,train
faceswap__335_277,faces_ffpp/faceswap__335_277.npz,1,train
faceswap__336_338,faces_ffpp/faceswap__336_338.npz,1,train
faceswap__337_522,faces_ffpp/faceswap__337_522.npz,1,train
faceswap__338_336,faces_ffpp/faceswap__338_336.npz,1,train
faceswap__339_392,faces_ffpp/faceswap__339_392.npz,1,train
faceswap__340_341,faces_ffpp/faceswap__340_341.npz,1,train
faceswap__341_340,faces_ffpp/faceswap__341_340.npz,1,train
faceswap__342_416,faces_ffpp/faceswap__342_416.npz,1,train
faceswap__343_363,faces_ffpp/faceswap__343_363.npz,1,train
faceswap__344_020,faces_ffpp/faceswap__344_020.npz,1,train
faceswap__345_259,faces_ffpp/faceswap__345_259.npz,1,train
faceswap__347_314,faces_ffpp/faceswap__347_314.npz,1,train
faceswap__348_202,faces_ffpp/faceswap__348_202.npz,1,train
faceswap__349_350,faces_ffpp/faceswap__349_350.npz,1,train
faceswap__350_349,faces_ffpp/faceswap__350_349.npz,1,train
faceswap__352_319,faces_ffpp/faceswap__352_319.npz,1,train
faceswap__353_383,faces_ffpp/faceswap__353_383.npz,1,train
faceswap__354_362,faces_ffpp/faceswap__354_362.npz,1,train
faceswap__356_324,faces_ffpp/faceswap__356_324.npz,1,train
faceswap__357_432,faces_ffpp/faceswap__357_432.npz,1,train
faceswap__358_380,faces_ffpp/faceswap__358_380.npz,1,train
faceswap__359_317,faces_ffpp/faceswap__359_317.npz,1,train
faceswap__360_437,faces_ffpp/faceswap__360_437.npz,1,train
faceswap__362_354,faces_ffpp/faceswap__362_354.npz,1,train
faceswap__364_440,faces_ffpp/faceswap__364_440.npz,1,train
faceswap__366_473,faces_ffpp/faceswap__366_473.npz,1,train
faceswap__367_371,faces_ffpp/faceswap__367_371.npz,1,train
faceswap__368_378,faces_ffpp/faceswap__368_378.npz,1,train
faceswap__369_316,faces_ffpp/faceswap__369_316.npz,1,train
faceswap__372_413,faces_ffpp/faceswap__372_413.npz,1,train
faceswap__373_394,faces_ffpp/faceswap__373_394.npz,1,train
faceswap__374_407,faces_ffpp/faceswap__374_407.npz,1,train
faceswap__375_251,faces_ffpp/faceswap__375_251.npz,1,train
faceswap__376_381,faces_ffpp/faceswap__376_381.npz,1,train
faceswap__378_368,faces_ffpp/faceswap__378_368.npz,1,train
faceswap__379_158,faces_ffpp/faceswap__379_158.npz,1,train
faceswap__380_358,faces_ffpp/faceswap__380_358.npz,1,train
faceswap__381_376,faces_ffpp/faceswap__381_376.npz,1,train
faceswap__383_353,faces_ffpp/faceswap__383_353.npz,1,train
faceswap__384_932,faces_ffpp/faceswap__384_932.npz,1,train
faceswap__385_414,faces_ffpp/faceswap__385_414.npz,1,train
faceswap__386_154,faces_ffpp/faceswap__386_154.npz,1,train
faceswap__387_311,faces_ffpp/faceswap__387_311.npz,1,train
faceswap__388_308,faces_ffpp/faceswap__388_308.npz,1,train
faceswap__389_480,faces_ffpp/faceswap__389_480.npz,1,train
faceswap__390_709,faces_ffpp/faceswap__390_709.npz,1,train
faceswap__391_406,faces_ffpp/faceswap__391_406.npz,1,train
faceswap__392_339,faces_ffpp/faceswap__392_339.npz,1,train
faceswap__393_405,faces_ffpp/faceswap__393_405.npz,1,train
faceswap__394_373,faces_ffpp/faceswap__394_373.npz,1,train
faceswap__395_401,faces_ffpp/faceswap__395_401.npz,1,train
faceswap__396_272,faces_ffpp/faceswap__396_272.npz,1,train
faceswap__397_602,faces_ffpp/faceswap__397_602.npz,1,train
faceswap__398_457,faces_ffpp/faceswap__398_457.npz,1,train
faceswap__399_488,faces_ffpp/faceswap__399_488.npz,1,train
faceswap__400_476,faces_ffpp/faceswap__400_476.npz,1,train
faceswap__401_395,faces_ffpp/faceswap__401_395.npz,1,train
faceswap__402_453,faces_ffpp/faceswap__402_453.npz,1,train
faceswap__403_497,faces_ffpp/faceswap__403_497.npz,1,train
faceswap__404_429,faces_ffpp/faceswap__404_429.npz,1,train
faceswap__405_393,faces_ffpp/faceswap__405_393.npz,1,train
faceswap__406_391,faces_ffpp/faceswap__406_391.npz,1,train
faceswap__407_374,faces_ffpp/faceswap__407_374.npz,1,train
faceswap__409_382,faces_ffpp/faceswap__409_382.npz,1,train
faceswap__410_411,faces_ffpp/faceswap__410_411.npz,1,train
faceswap__412_274,faces_ffpp/faceswap__412_274.npz,1,train
faceswap__413_372,faces_ffpp/faceswap__413_372.npz,1,train
faceswap__414_385,faces_ffpp/faceswap__414_385.npz,1,train
faceswap__415_484,faces_ffpp/faceswap__415_484.npz,1,train
faceswap__416_342,faces_ffpp/faceswap__416_342.npz,1,train
faceswap__417_496,faces_ffpp/faceswap__417_496.npz,1,train
faceswap__418_507,faces_ffpp/faceswap__418_507.npz,1,train
faceswap__419_824,faces_ffpp/faceswap__419_824.npz,1,train
faceswap__420_257,faces_ffpp/faceswap__420_257.npz,1,train
faceswap__421_423,faces_ffpp/faceswap__421_423.npz,1,train
faceswap__422_695,faces_ffpp/faceswap__422_695.npz,1,train
faceswap__423_421,faces_ffpp/faceswap__423_421.npz,1,train
faceswap__424_408,faces_ffpp/faceswap__424_408.npz,1,train
faceswap__426_287,faces_ffpp/faceswap__426_287.npz,1,train
faceswap__427_637,faces_ffpp/faceswap__427_637.npz,1,train
faceswap__428_466,faces_ffpp/faceswap__428_466.npz,1,train
faceswap__430_459,faces_ffpp/faceswap__430_459.npz,1,train
faceswap__431_447,faces_ffpp/faceswap__431_447.npz,1,train
faceswap__433_498,faces_ffpp/faceswap__433_498.npz,1,train
faceswap__434_438,faces_ffpp/faceswap__434_438.npz,1,train
faceswap__435_456,faces_ffpp/faceswap__435_456.npz,1,train
faceswap__437_360,faces_ffpp/faceswap__437_360.npz,1,train
faceswap__438_434,faces_ffpp/faceswap__438_434.npz,1,train
faceswap__440_364,faces_ffpp/faceswap__440_364.npz,1,train
faceswap__441_439,faces_ffpp/faceswap__441_439.npz,1,train
faceswap__442_195,faces_ffpp/faceswap__442_195.npz,1,train
faceswap__443_514,faces_ffpp/faceswap__443_514.npz,1,train
faceswap__444_655,faces_ffpp/faceswap__444_655.npz,1,train
faceswap__446_667,faces_ffpp/faceswap__446_667.npz,1,train
faceswap__447_431,faces_ffpp/faceswap__447_431.npz,1,train
faceswap__448_361,faces_ffpp/faceswap__448_361.npz,1,train
faceswap__449_451,faces_ffpp/faceswap__449_451.npz,1,train
faceswap__450_533,faces_ffpp/faceswap__450_533.npz,1,train
faceswap__452_550,faces_ffpp/faceswap__452_550.npz,1,train
faceswap__453_402,faces_ffpp/faceswap__453_402.npz,1,train
faceswap__454_527,faces_ffpp/faceswap__454_527.npz,1,train
faceswap__455_471,faces_ffpp/faceswap__455_471.npz,1,train
faceswap__456_435,faces_ffpp/faceswap__456_435.npz,1,train
faceswap__457_398,faces_ffpp/faceswap__457_398.npz,1,train
faceswap__458_722,faces_ffpp/faceswap__458_722.npz,1,train
faceswap__459_430,faces_ffpp/faceswap__459_430.npz,1,train
faceswap__460_678,faces_ffpp/faceswap__460_678.npz,1,train
faceswap__461_250,faces_ffpp/faceswap__461_250.npz,1,train
faceswap__463_464,faces_ffpp/faceswap__463_464.npz,1,train
faceswap__464_463,faces_ffpp/faceswap__464_463.npz,1,train
faceswap__465_482,faces_ffpp/faceswap__465_482.npz,1,train
faceswap__466_428,faces_ffpp/faceswap__466_428.npz,1,train
faceswap__467_462,faces_ffpp/faceswap__467_462.npz,1,train
faceswap__468_470,faces_ffpp/faceswap__468_470.npz,1,train
faceswap__469_481,faces_ffpp/faceswap__469_481.npz,1,train
faceswap__470_468,faces_ffpp/faceswap__470_468.npz,1,train
faceswap__471_455,faces_ffpp/faceswap__471_455.npz,1,train
faceswap__472_511,faces_ffpp/faceswap__472_511.npz,1,train
faceswap__473_366,faces_ffpp/faceswap__473_366.npz,1,train
faceswap__474_281,faces_ffpp/faceswap__474_281.npz,1,train
faceswap__475_265,faces_ffpp/faceswap__475_265.npz,1,train
faceswap__476_400,faces_ffpp/faceswap__476_400.npz,1,train
faceswap__477_487,faces_ffpp/faceswap__477_487.npz,1,train
faceswap__478_506,faces_ffpp/faceswap__478_506.npz,1,train
faceswap__480_389,faces_ffpp/faceswap__480_389.npz,1,train
faceswap__481_469,faces_ffpp/faceswap__481_469.npz,1,train
faceswap__482_465,faces_ffpp/faceswap__482_465.npz,1,train
faceswap__483_370,faces_ffpp/faceswap__483_370.npz,1,train
faceswap__484_415,faces_ffpp/faceswap__484_415.npz,1,train
faceswap__485_425,faces_ffpp/faceswap__485_425.npz,1,train
faceswap__487_477,faces_ffpp/faceswap__487_477.npz,1,train
faceswap__488_399,faces_ffpp/faceswap__488_399.npz,1,train
faceswap__489_022,faces_ffpp/faceswap__489_022.npz,1,train
faceswap__490_534,faces_ffpp/faceswap__490_534.npz,1,train
faceswap__491_226,faces_ffpp/faceswap__491_226.npz,1,train
faceswap__492_325,faces_ffpp/faceswap__492_325.npz,1,train
faceswap__495_512,faces_ffpp/faceswap__495_512.npz,1,train
faceswap__496_417,faces_ffpp/faceswap__496_417.npz,1,train
faceswap__497_403,faces_ffpp/faceswap__497_403.npz,1,train
faceswap__498_433,faces_ffpp/faceswap__498_433.npz,1,train
faceswap__500_592,faces_ffpp/faceswap__500_592.npz,1,train
faceswap__501_326,faces_ffpp/faceswap__501_326.npz,1,train
faceswap__502_504,faces_ffpp/faceswap__502_504.npz,1,train
faceswap__503_756,faces_ffpp/faceswap__503_756.npz,1,train
faceswap__504_502,faces_ffpp/faceswap__504_502.npz,1,train
faceswap__505_600,faces_ffpp/faceswap__505_600.npz,1,train
faceswap__506_478,faces_ffpp/faceswap__506_478.npz,1,train
faceswap__507_418,faces_ffpp/faceswap__507_418.npz,1,train
faceswap__508_831,faces_ffpp/faceswap__508_831.npz,1,train
faceswap__509_525,faces_ffpp/faceswap__509_525.npz,1,train
faceswap__510_528,faces_ffpp/faceswap__510_528.npz,1,train
faceswap__511_472,faces_ffpp/faceswap__511_472.npz,1,train
faceswap__512_495,faces_ffpp/faceswap__512_495.npz,1,train
faceswap__514_443,faces_ffpp/faceswap__514_443.npz,1,train
faceswap__515_519,faces_ffpp/faceswap__515_519.npz,1,train
faceswap__516_555,faces_ffpp/faceswap__516_555.npz,1,train
faceswap__517_521,faces_ffpp/faceswap__517_521.npz,1,train
faceswap__518_131,faces_ffpp/faceswap__518_131.npz,1,train
faceswap__519_515,faces_ffpp/faceswap__519_515.npz,1,train
faceswap__520_542,faces_ffpp/faceswap__520_542.npz,1,train
faceswap__523_541,faces_ffpp/faceswap__523_541.npz,1,train
faceswap__524_580,faces_ffpp/faceswap__524_580.npz,1,train
faceswap__525_509,faces_ffpp/faceswap__525_509.npz,1,train
faceswap__530_594,faces_ffpp/faceswap__530_594.npz,1,train
faceswap__531_549,faces_ffpp/faceswap__531_549.npz,1,train
faceswap__532_544,faces_ffpp/faceswap__532_544.npz,1,train
faceswap__533_450,faces_ffpp/faceswap__533_450.npz,1,train
faceswap__535_587,faces_ffpp/faceswap__535_587.npz,1,train
faceswap__536_540,faces_ffpp/faceswap__536_540.npz,1,train
faceswap__537_563,faces_ffpp/faceswap__537_563.npz,1,train
faceswap__538_493,faces_ffpp/faceswap__538_493.npz,1,train
faceswap__539_499,faces_ffpp/faceswap__539_499.npz,1,train
faceswap__540_536,faces_ffpp/faceswap__540_536.npz,1,train
faceswap__541_523,faces_ffpp/faceswap__541_523.npz,1,train
faceswap__544_532,faces_ffpp/faceswap__544_532.npz,1,train
faceswap__545_553,faces_ffpp/faceswap__545_553.npz,1,train
faceswap__546_621,faces_ffpp/faceswap__546_621.npz,1,train
faceswap__547_574,faces_ffpp/faceswap__547_574.npz,1,train
faceswap__550_452,faces_ffpp/faceswap__550_452.npz,1,train
faceswap__551_631,faces_ffpp/faceswap__551_631.npz,1,train
faceswap__552_851,faces_ffpp/faceswap__552_851.npz,1,train
faceswap__553_545,faces_ffpp/faceswap__553_545.npz,1,train
faceswap__555_516,faces_ffpp/faceswap__555_516.npz,1,train
faceswap__556_588,faces_ffpp/faceswap__556_588.npz,1,train
faceswap__557_560,faces_ffpp/faceswap__557_560.npz,1,train
faceswap__558_583,faces_ffpp/faceswap__558_583.npz,1,train
faceswap__560_557,faces_ffpp/faceswap__560_557.npz,1,train
faceswap__561_998,faces_ffpp/faceswap__561_998.npz,1,train
faceswap__562_626,faces_ffpp/faceswap__562_626.npz,1,train
faceswap__563_537,faces_ffpp/faceswap__563_537.npz,1,train
faceswap__564_971,faces_ffpp/faceswap__564_971.npz,1,train
faceswap__565_589,faces_ffpp/faceswap__565_589.npz,1,train
faceswap__566_617,faces_ffpp/faceswap__566_617.npz,1,train
faceswap__567_606,faces_ffpp/faceswap__567_606.npz,1,train
faceswap__568_628,faces_ffpp/faceswap__568_628.npz,1,train
faceswap__569_921,faces_ffpp/faceswap__569_921.npz,1,train
faceswap__571_746,faces_ffpp/faceswap__571_746.npz,1,train
faceswap__572_554,faces_ffpp/faceswap__572_554.npz,1,train
faceswap__573_757,faces_ffpp/faceswap__573_757.npz,1,train
faceswap__574_547,faces_ffpp/faceswap__574_547.npz,1,train
faceswap__575_603,faces_ffpp/faceswap__575_603.npz,1,train
faceswap__576_155,faces_ffpp/faceswap__576_155.npz,1,train
faceswap__577_593,faces_ffpp/faceswap__577_593.npz,1,train
faceswap__579_701,faces_ffpp/faceswap__579_701.npz,1,train
faceswap__580_524,faces_ffpp/faceswap__580_524.npz,1,train
faceswap__581_697,faces_ffpp/faceswap__581_697.npz,1,train
faceswap__582_172,faces_ffpp/faceswap__582_172.npz,1,train
faceswap__585_599,faces_ffpp/faceswap__585_599.npz,1,train
faceswap__586_223,faces_ffpp/faceswap__586_223.npz,1,train
faceswap__587_535,faces_ffpp/faceswap__587_535.npz,1,train
faceswap__588_556,faces_ffpp/faceswap__588_556.npz,1,train
faceswap__591_605,faces_ffpp/faceswap__591_605.npz,1,train
faceswap__592_500,faces_ffpp/faceswap__592_500.npz,1,train
faceswap__593_577,faces_ffpp/faceswap__593_577.npz,1,train
faceswap__594_530,faces_ffpp/faceswap__594_530.npz,1,train
faceswap__596_609,faces_ffpp/faceswap__596_609.npz,1,train
faceswap__597_595,faces_ffpp/faceswap__597_595.npz,1,train
faceswap__598_178,faces_ffpp/faceswap__598_178.npz,1,train
faceswap__600_505,faces_ffpp/faceswap__600_505.npz,1,train
faceswap__602_397,faces_ffpp/faceswap__602_397.npz,1,train
faceswap__603_575,faces_ffpp/faceswap__603_575.npz,1,train
faceswap__605_591,faces_ffpp/faceswap__605_591.npz,1,train
faceswap__606_567,faces_ffpp/faceswap__606_567.npz,1,train
faceswap__607_683,faces_ffpp/faceswap__607_683.npz,1,train
faceswap__608_675,faces_ffpp/faceswap__608_675.npz,1,train
faceswap__609_596,faces_ffpp/faceswap__609_596.npz,1,train
faceswap__610_692,faces_ffpp/faceswap__610_692.npz,1,train
faceswap__611_760,faces_ffpp/faceswap__611_760.npz,1,train
faceswap__612_702,faces_ffpp/faceswap__612_702.npz,1,train
faceswap__614_616,faces_ffpp/faceswap__614_616.npz,1,train
faceswap__615_687,faces_ffpp/faceswap__615_687.npz,1,train
faceswap__616_614,faces_ffpp/faceswap__616_614.npz,1,train
